Customer_ID,Customer_Name,Nationality,Room_Type,Units_Rooms,Days_Booked,Weekend_Days,Arrival_Month,Arrival_Month_Name,Price_Per_Room,Total_Payment,Cancellation,Year
1426,Irina Pavlov,Russia,couple,1,2,1,8,August,2000,4000,0,2023
1427,Giuseppe Olsson,Germany,couple,1,1,0,7,July,2000,2000,0,2023
1428,Chiara Gonzalez,Sweden,family,2,6,3,10,October,2000,24000,0,2023
1429,Mikhail Novikov,Russia,couple,1,4,4,6,June,2000,8000,0,2023
1430,Alessia Thomas,Spain,single,1,4,3,2,February,2000,8000,0,2023
1431,Astrid van den Berg,France,family,1,7,1,7,July,2000,14000,0,2023
1432,Ana Leroy,Germany,couple,1,7,0,5,May,2000,14000,0,2023
1433,Sergei Novikov,Russia,family,1,6,2,4,April,2000,12000,0,2023
1434,Nils Bernard,France,family,1,1,1,9,September,2000,2000,0,2023
1435,Jose Fischer,Germany,family,2,8,2,7,July,2000,32000,0,2023
1436,Jan Gonzalez,Germany,family,1,5,2,8,August,2000,10000,0,2023
1437,Chiara van Dijk,Norway,family,1,14,3,10,October,2000,28000,0,2023
1438,Lucia Martin,Germany,couple,1,2,2,4,April,2000,4000,0,2023
1439,Alessia Leroy,Sweden,family,1,10,0,3,March,2000,20000,0,2023
1440,Sylvie Petit,Italy,family,1,1,1,7,July,2000,2000,0,2023
1441,Antonio Nilsson,Sweden,couple,1,2,2,2,February,2000,4000,0,2023
1442,Anna Lopez,France,couple,1,12,4,5,May,2000,24000,0,2023
1443,Giulia Meyer,Germany,couple,1,4,3,10,October,2000,8000,0,2023
1444,Pilar Robert,Spain,couple,1,5,0,9,September,2000,10000,0,2023
1445,Boris Kozlov,Russia,single,1,4,2,8,August,2000,8000,0,2023
1446,Alessia Larsson,Italy,couple,1,3,1,5,May,2000,6000,0,2023
1447,Anna Andersson,Italy,single,1,7,3,9,September,2000,14000,0,2023
1448,Klaus Weber,France,single,1,5,4,1,January,2000,10000,0,2023
1449,Michel Janssen,Italy,couple,2,1,1,5,May,2000,4000,0,2023
1450,Anna Eriksson,France,family,2,2,0,8,August,2000,4000,1,2023
1451,Jan Petit,Germany,couple,1,1,1,8,August,2000,2000,0,2023
1452,Maria Sokolov,Russia,couple,1,4,3,12,December,2000,8000,0,2023
1453,Antonio Esposito,Germany,couple,1,5,2,5,May,2000,10000,0,2023
1454,Andreas Petit,Spain,family,1,14,1,8,August,2000,28000,0,2023
1455,Michel Becker,Netherlands,couple,2,13,2,9,September,2000,52000,0,2023
1456,Emma Sanchez,Norway,couple,1,1,0,4,April,2000,1000,1,2023
1457,Catherine Olsson,Sweden,family,2,2,0,8,August,2000,8000,0,2023
1458,Tatiana Sokolov,Russia,single,1,7,0,1,January,2000,14000,0,2023
1459,Valentina Leroy,France,couple,1,7,4,3,March,2000,14000,0,2023
1460,Jan Bianchi,France,couple,1,13,4,8,August,2000,26000,0,2023
1461,Ingrid Ferrari,Poland,family,1,13,1,1,January,2000,26000,0,2023
1462,Irina Vasiliev,Russia,family,1,2,0,8,August,2000,4000,0,2023
1463,Pilar Nilsson,France,family,1,3,1,7,July,2000,3000,1,2023
1464,Francesca Esposito,Norway,couple,1,4,3,2,February,2000,4000,1,2023
1465,Sylvie Ricci,Finland,single,1,12,4,4,April,2000,24000,0,2023
1466,Natasha Zaytsev,Russia,couple,1,5,2,2,February,2000,10000,0,2023
1467,Jose Wagner,Germany,family,1,1,0,3,March,2000,2000,0,2023
1468,Anna Sanchez,France,family,1,12,1,5,May,2000,12000,1,2023
1469,Anastasia Sokolov,Russia,couple,1,4,1,7,July,2000,8000,0,2023
1470,Elena Morozov,Russia,couple,1,3,3,1,January,2000,6000,0,2023
1471,Chiara Schneider,Norway,couple,1,10,1,4,April,2000,20000,0,2023
1472,Piet Durand,Germany,family,1,2,2,4,April,2000,4000,0,2023
1473,Emma Bernard,Italy,single,1,1,1,6,June,2000,2000,0,2023
1474,Hans Rossi,France,couple,1,6,1,3,March,2000,12000,0,2023
1475,Jan Janssen,Germany,couple,1,4,1,4,April,2000,8000,0,2023
1476,Svetlana Solovyov,Russia,family,1,1,0,5,May,2000,2000,0,2023
1477,Vladimir Popov,Russia,couple,1,10,4,4,April,2000,10000,1,2023
1478,Pavel Morozov,Russia,family,2,6,1,9,September,2000,24000,0,2023
1479,Marie Garcia,France,single,1,3,0,5,May,2000,6000,0,2023
1480,Piet Leroy,Sweden,couple,1,14,2,10,October,2000,28000,0,2023
1481,Carmen van Dijk,Germany,family,1,8,4,7,July,2000,16000,0,2023
1482,Lisa Larsson,Sweden,single,1,6,1,3,March,2000,12000,0,2023
1483,Antonio Rossi,Spain,family,1,5,4,7,July,2000,10000,0,2023
1484,Astrid de Jong,Poland,couple,1,12,1,11,November,2000,12000,1,2023
1485,Anna Nilsson,Finland,couple,1,10,2,1,January,2000,20000,0,2023
1486,Emma de Jong,Netherlands,single,1,2,1,9,September,2000,4000,0,2023
1487,Jose Dubois,Spain,couple,1,3,3,3,March,2000,6000,0,2023
1488,Anna Colombo,Italy,couple,1,7,3,5,May,2000,14000,0,2023
1489,Pierre Martin,Italy,couple,1,2,2,1,January,2000,4000,0,2023
1490,Olga Zaytsev,Russia,couple,1,8,1,7,July,2000,16000,0,2023
1491,Jean van den Berg,Netherlands,couple,2,8,4,7,July,2000,32000,0,2023
1492,Lisa Fischer,Denmark,couple,2,12,1,7,July,2000,48000,0,2023
1493,Natasha Ivanov,Russia,couple,1,1,1,7,July,2000,2000,0,2023
1494,Thomas Eriksson,Germany,single,1,7,4,6,June,2000,14000,0,2023
1495,Stefan Mueller,Netherlands,single,1,13,0,7,July,2000,26000,0,2023
1496,Chiara Martin,France,couple,2,2,0,9,September,2000,8000,0,2023
1497,Sophie Durand,Spain,single,1,2,1,9,September,2000,4000,0,2023
1498,Thomas Bernard,France,couple,2,6,4,11,November,2000,24000,0,2023
1499,Andreas Petit,Spain,couple,1,5,3,4,April,2000,10000,0,2023
1500,Natasha Vasiliev,Russia,couple,2,1,0,12,December,2000,2000,1,2023
1501,Giulia Fischer,Denmark,couple,1,8,3,4,April,2000,16000,0,2023
1502,Emma Karlsson,Sweden,couple,1,6,1,7,July,2000,6000,1,2023
1503,Eva Johansson,Germany,couple,1,3,1,6,June,2000,6000,0,2023
1504,Maria Zaytsev,Russia,couple,1,1,0,1,January,2000,2000,0,2023
1505,Hans Mueller,France,single,1,2,1,8,August,2000,4000,0,2023
1506,Pilar van Dijk,Finland,couple,1,2,0,4,April,2000,4000,0,2023
1507,Chiara Mueller,Spain,couple,1,7,1,7,July,2000,14000,0,2023
1508,Hans de Vries,Germany,couple,1,1,1,11,November,2000,2000,0,2023
1509,Anna Russo,Italy,couple,1,3,3,9,September,2000,6000,0,2023
1510,Pilar Ferrari,France,family,3,10,1,7,July,2000,60000,0,2023
1511,Hans Jansen,Spain,couple,2,1,1,11,November,2000,4000,0,2023
1512,Katarina Volkov,Russia,family,1,1,1,10,October,2000,1000,1,2023
1513,Ingrid Wagner,Germany,family,1,3,0,2,February,2000,6000,0,2023
1514,Natasha Popov,Russia,single,1,11,1,2,February,2000,22000,0,2023
1515,Catherine Robert,Norway,couple,1,5,4,3,March,2000,10000,0,2023
1516,Emma de Vries,Germany,couple,1,13,0,8,August,2000,26000,0,2023
1517,Viktor Petrov,Russia,couple,1,2,0,4,April,2000,4000,0,2023
1518,Nathalie Rodriguez,Italy,single,1,1,1,9,September,2000,2000,0,2023
1519,Anna Ricci,Italy,family,1,13,2,8,August,2000,26000,0,2023
1520,Valentina Martinez,Sweden,single,1,2,0,4,April,2000,2000,1,2023
1521,Piet Leroy,Sweden,family,2,13,4,8,August,2000,52000,0,2023
1522,Sergei Novikov,Russia,single,1,3,2,6,June,2000,3000,1,2023
1523,Erik Meyer,Germany,family,3,6,3,5,May,2000,36000,0,2023
1524,Boris Smirnov,Russia,family,1,1,1,3,March,2000,2000,0,2023
1525,Irina Volkov,Russia,couple,1,10,0,8,August,2000,20000,0,2023
1526,Irina Semenov,Russia,couple,2,9,3,10,October,2000,36000,0,2023
1527,Maria Ivanov,Russia,single,1,2,2,9,September,2000,4000,0,2023
1528,Alexei Volkov,Russia,family,2,2,0,5,May,2000,8000,0,2023
1529,Anna de Jong,Germany,couple,1,3,2,11,November,2000,6000,0,2023
1530,Carlos Nilsson,Germany,family,1,2,1,9,September,2000,4000,0,2023
1531,Anastasia Golubev,Russia,couple,1,4,1,1,January,2000,8000,0,2023
1532,Ingrid de Vries,Netherlands,couple,1,2,1,2,February,2000,2000,1,2023
1533,Klaus Durand,Poland,single,1,3,3,6,June,2000,6000,0,2023
1534,Philippe Olsson,Germany,couple,1,5,3,6,June,2000,5000,1,2023
1535,Piet Sanchez,Italy,couple,1,6,0,7,July,2000,6000,1,2023
1536,Nathalie Schneider,France,family,2,1,0,11,November,2000,4000,0,2023
1537,Dmitri Kozlov,Russia,couple,1,1,1,9,September,2000,1000,1,2023
1538,Pilar Bakker,Germany,family,1,1,0,10,October,2000,2000,0,2023
1539,Eva Schneider,Finland,couple,1,1,1,7,July,2000,2000,0,2023
1540,Jean Bianchi,Poland,couple,1,12,3,1,January,2000,24000,0,2023
1541,Alexei Sokolov,Russia,family,2,6,0,7,July,2000,12000,1,2023
1542,Kees Bernard,Italy,family,3,2,0,5,May,2000,12000,0,2023
1543,Irina Smirnov,Russia,family,1,2,1,8,August,2000,4000,0,2023
1544,Vladimir Volkov,Russia,couple,1,6,0,9,September,2000,12000,0,2023
1545,Piet Leroy,Denmark,couple,1,4,4,3,March,2000,8000,0,2023
1546,Piet Garcia,Denmark,couple,1,1,1,4,April,2000,2000,0,2023
1547,Erik van den Berg,Spain,couple,1,4,2,12,December,2000,8000,0,2023
1548,Anastasia Volkov,Russia,couple,1,4,1,6,June,2000,8000,0,2023
1549,Astrid Martin,Poland,couple,1,6,0,6,June,2000,12000,0,2023
1550,Dmitri Pavlov,Russia,couple,1,3,0,12,December,2000,3000,1,2023
1551,Emma Colombo,France,couple,1,2,1,12,December,2000,4000,0,2023
1552,Stefan Wagner,Czech Republic,couple,1,2,2,7,July,2000,4000,0,2023
1553,Katarina Lebedev,Russia,couple,1,7,2,8,August,2000,14000,0,2023
1554,Thomas Romano,Spain,family,3,13,3,1,January,2000,78000,0,2023
1555,Anna Johansson,Denmark,family,1,9,1,10,October,2000,18000,0,2023
1556,Anna Rodriguez,Spain,family,1,5,3,3,March,2000,10000,0,2023
1557,Ingrid Bianchi,Spain,family,2,1,0,1,January,2000,4000,0,2023
1558,Hans Karlsson,Finland,couple,1,8,3,10,October,2000,16000,0,2023
1559,Nathalie Lopez,Norway,couple,1,4,3,6,June,2000,8000,0,2023
1560,Carmen Durand,Germany,couple,1,1,0,7,July,2000,2000,0,2023
1561,Francesca van Dijk,France,couple,2,1,1,6,June,2000,4000,0,2023
1562,Alessia Fernandez,Norway,couple,1,2,0,4,April,2000,4000,0,2023
1563,Nikolai Golubev,Russia,family,1,5,1,8,August,2000,10000,0,2023
1564,Eva Garcia,Germany,couple,1,4,2,2,February,2000,8000,0,2023
1565,Anna Johansson,France,single,1,1,0,1,January,2000,2000,0,2023
1566,Vladimir Lebedev,Russia,family,2,8,2,4,April,2000,32000,0,2023
1567,Nils Weber,Italy,couple,2,3,3,4,April,2000,12000,0,2023
1568,Dmitri Kozlov,Russia,single,1,5,0,5,May,2000,10000,0,2023
1569,Ulrike Garcia,Italy,family,2,5,4,3,March,2000,20000,0,2023
1570,Nils Karlsson,Germany,couple,1,10,4,7,July,2000,20000,0,2023
1571,Ulrike Garcia,Sweden,single,1,2,0,5,May,2000,4000,0,2023
1572,Giuseppe Ricci,France,family,1,8,1,6,June,2000,16000,0,2023
1573,Ingrid Meyer,Germany,couple,1,3,2,4,April,2000,3000,1,2023
1574,Alexei Novikov,Russia,family,3,1,1,5,May,2000,3000,1,2023
1575,Manuel Ricci,Sweden,family,2,2,1,7,July,2000,8000,0,2023
1576,Viktor Kuznetsov,Russia,couple,1,6,0,11,November,2000,12000,0,2023
1577,Sabine Meyer,Poland,family,1,3,1,5,May,2000,6000,0,2023
1578,Jean Fernandez,Poland,single,1,12,1,7,July,2000,24000,0,2023
1579,Manuel van Dijk,Italy,family,1,14,0,9,September,2000,28000,0,2023
1580,Jan Jansen,Czech Republic,family,1,13,2,8,August,2000,26000,0,2023
1581,Chiara Wagner,Italy,couple,2,8,0,5,May,2000,32000,0,2023
1582,Hans Meyer,Norway,family,2,1,1,2,February,2000,4000,0,2023
1583,Elena Semenov,Russia,single,1,1,0,5,May,2000,1000,1,2023
1584,Anna Andersson,Germany,family,1,7,2,6,June,2000,14000,0,2023
1585,Tatiana Morozov,Russia,family,1,8,0,9,September,2000,8000,1,2023
1586,Irina Petrov,Russia,family,1,5,1,8,August,2000,10000,0,2023
1587,Vladimir Solovyov,Russia,couple,1,8,1,12,December,2000,16000,0,2023
1588,Alessia Meyer,Germany,couple,1,13,0,8,August,2000,13000,1,2023
1589,Anna van Dijk,France,couple,2,4,1,7,July,2000,16000,0,2023
1590,Catherine Bakker,Germany,family,1,2,0,9,September,2000,4000,0,2023
1591,Natasha Volkov,Russia,couple,2,10,2,10,October,2000,40000,0,2023
1592,Erik Garcia,Germany,family,1,5,3,3,March,2000,5000,1,2023
1593,Pierre Martin,Italy,single,1,1,0,7,July,2000,2000,0,2023
1594,Nathalie Esposito,France,family,2,8,1,4,April,2000,32000,0,2023
1595,Nathalie de Jong,Denmark,single,1,1,0,5,May,2000,2000,0,2023
1596,Mikhail Smirnov,Russia,couple,2,4,3,2,February,2000,16000,0,2023
1597,Pierre Fernandez,France,couple,1,4,0,12,December,2000,8000,0,2023
1598,Nathalie Gonzalez,Germany,couple,1,9,3,7,July,2000,18000,0,2023
1599,Vladimir Zaytsev,Russia,family,2,2,0,8,August,2000,8000,0,2023
1600,Karin Weber,France,couple,1,3,3,9,September,2000,6000,0,2023
1601,Giulia Rossi,Germany,couple,1,9,3,10,October,2000,18000,0,2023
1602,Sergei Zaytsev,Russia,couple,1,11,2,7,July,2000,22000,0,2023
1603,Anna Johansson,Germany,couple,1,10,1,3,March,2000,20000,0,2023
1604,Michel Martinez,Germany,couple,2,1,1,9,September,2000,2000,1,2023
1605,Ingrid Martin,Norway,family,2,4,4,3,March,2000,16000,0,2023
1606,Vladimir Petrov,Russia,couple,1,1,1,11,November,2000,2000,0,2023
1607,Valentina Romano,Germany,couple,1,8,1,6,June,2000,16000,0,2023
1608,Emma Garcia,Norway,couple,1,4,1,5,May,2000,8000,0,2023
1609,Antonio Lopez,France,couple,1,6,4,6,June,2000,12000,0,2023
1610,Antonio Fernandez,Italy,single,1,9,3,8,August,2000,18000,0,2023
1611,Tatiana Popov,Russia,single,1,2,0,8,August,2000,4000,0,2023
1612,Marco Bianchi,France,family,1,5,0,4,April,2000,10000,0,2023
1613,Anna Olsson,Italy,single,1,8,4,6,June,2000,16000,0,2023
1614,Michel Sanchez,Netherlands,couple,1,5,4,6,June,2000,10000,0,2023
1615,Giuseppe Thomas,France,couple,1,7,1,11,November,2000,14000,0,2023
1616,Valentina Bianchi,Czech Republic,single,1,1,1,9,September,2000,2000,0,2023
1617,Vladimir Zaytsev,Russia,family,1,7,1,2,February,2000,14000,0,2023
1618,Piet Leroy,France,couple,1,5,4,9,September,2000,10000,0,2023
1619,Anastasia Volkov,Russia,single,1,2,1,6,June,2000,2000,1,2023
1620,Nathalie Rodriguez,Norway,couple,1,3,3,6,June,2000,6000,0,2023
1621,Giulia Becker,Spain,single,1,3,1,10,October,2000,6000,0,2023
1622,Piet Robert,Poland,single,1,13,1,11,November,2000,26000,0,2023
1623,Kees van den Berg,Czech Republic,couple,1,3,1,7,July,2000,6000,0,2023
1624,Jean Larsson,Norway,couple,1,11,2,12,December,2000,11000,1,2023
1625,Olga Petrov,Russia,family,1,14,0,1,January,2000,28000,0,2023
1626,Anna Martinez,France,single,1,2,2,9,September,2000,4000,0,2023
1627,Nils Petit,Sweden,couple,1,2,1,1,January,2000,4000,0,2023
1628,Larisa Novikov,Russia,couple,1,5,1,4,April,2000,10000,0,2023
1629,Lars Weber,Denmark,couple,1,6,4,10,October,2000,12000,0,2023
1630,Karin Gonzalez,Finland,couple,2,3,3,10,October,2000,12000,0,2023
1631,Maria Popov,Russia,couple,1,5,3,12,December,2000,10000,0,2023
1632,Sophie Esposito,Norway,couple,1,4,4,5,May,2000,8000,0,2023
1633,Catherine Rossi,Norway,couple,2,7,3,4,April,2000,28000,0,2023
1634,Eva Bernard,Denmark,couple,2,2,1,8,August,2000,8000,0,2023
1635,Nils Fernandez,France,family,1,3,1,10,October,2000,6000,0,2023
1636,Karin Garcia,Germany,family,1,4,1,9,September,2000,8000,0,2023
1637,Thomas Lopez,Netherlands,family,1,7,2,3,March,2000,14000,0,2023
1638,Tatiana Zaytsev,Russia,family,1,11,2,9,September,2000,22000,0,2023
1639,Svetlana Volkov,Russia,family,1,7,3,3,March,2000,14000,0,2023
1640,Pilar Jansen,France,family,1,7,0,2,February,2000,14000,0,2023
1641,Katarina Semenov,Russia,family,1,14,3,2,February,2000,14000,1,2023
1642,Boris Petrov,Russia,family,2,13,3,9,September,2000,52000,0,2023
1643,Olga Vinogradov,Russia,single,1,1,0,12,December,2000,2000,0,2023
1644,Sophie Meyer,Italy,couple,1,6,1,7,July,2000,12000,0,2023
1645,Ingrid Leroy,Finland,family,3,1,1,11,November,2000,6000,0,2023
1646,Eva Eriksson,Germany,family,1,1,1,10,October,2000,2000,0,2023
1647,Francesca Dubois,Germany,couple,1,1,1,7,July,2000,2000,0,2023
1648,Lisa Johansson,Italy,single,1,8,0,4,April,2000,16000,0,2023
1649,Klaus Bakker,France,couple,1,1,1,1,January,2000,2000,0,2023
1650,Irina Morozov,Russia,couple,1,9,0,7,July,2000,18000,0,2023
1651,Karin Fernandez,Netherlands,couple,1,2,0,8,August,2000,4000,0,2023
1652,Ingrid Mueller,Netherlands,couple,1,1,0,12,December,2000,2000,0,2023
1653,Ingrid Rossi,Germany,couple,1,1,1,6,June,2000,2000,0,2023
1654,Marie Jansen,France,couple,1,2,1,4,April,2000,4000,0,2023
1655,Emma de Vries,Sweden,single,1,3,1,11,November,2000,6000,0,2023
1656,Jan Janssen,Denmark,family,2,1,1,4,April,2000,4000,0,2023
1657,Lars Bakker,Norway,couple,1,3,3,3,March,2000,6000,0,2023
1658,Marie Lopez,Germany,couple,1,8,0,8,August,2000,16000,0,2023
1659,Giulia Rodriguez,Italy,family,1,6,3,3,March,2000,12000,0,2023
1660,Jose Larsson,Italy,family,1,3,2,10,October,2000,6000,0,2023
1661,Kees Olsson,Italy,family,2,2,1,7,July,2000,8000,0,2023
1662,Isabel Bernard,Poland,single,1,6,0,1,January,2000,6000,1,2023
1663,Francesca Schmidt,Norway,couple,1,1,0,12,December,2000,2000,0,2023
1664,Ana Wagner,Sweden,single,1,5,4,9,September,2000,10000,0,2023
1665,Isabelle Gonzalez,France,family,1,5,3,3,March,2000,10000,0,2023
1666,Anna Becker,Spain,family,2,4,4,2,February,2000,16000,0,2023
1667,Anna Bernard,Germany,single,1,8,3,9,September,2000,16000,0,2023
1668,Francesca Esposito,Finland,couple,1,4,3,9,September,2000,8000,0,2023
1669,Anastasia Vasiliev,Russia,couple,2,4,1,8,August,2000,16000,0,2023
1670,Karin Petit,Germany,family,1,3,3,6,June,2000,3000,1,2023
1671,Natasha Zaytsev,Russia,couple,1,3,3,7,July,2000,6000,0,2023
1672,Elena Zaytsev,Russia,couple,2,1,0,3,March,2000,4000,0,2023
1673,Ingrid Lopez,Norway,couple,1,2,1,4,April,2000,4000,0,2023
1674,Anna Olsson,Germany,couple,1,8,3,7,July,2000,16000,0,2023
1675,Larisa Morozov,Russia,couple,2,1,0,1,January,2000,4000,0,2023
1676,Dmitri Novikov,Russia,family,2,1,1,2,February,2000,4000,0,2023
1677,Klaus Becker,Spain,couple,2,6,3,6,June,2000,24000,0,2023
1678,Alexei Morozov,Russia,family,2,2,0,1,January,2000,8000,0,2023
1679,Lisa Wagner,Italy,couple,2,1,1,4,April,2000,4000,0,2023
1680,Nikolai Lebedev,Russia,couple,1,2,1,11,November,2000,2000,1,2023
1681,Lucia Thomas,Sweden,couple,2,14,3,4,April,2000,56000,0,2023
1682,Olga Volkov,Russia,single,1,12,0,6,June,2000,24000,0,2023
1683,Antonio van Dijk,Italy,family,1,4,3,10,October,2000,4000,1,2023
1684,Carlos Martinez,Germany,single,1,11,3,4,April,2000,22000,0,2023
1685,Marie Rodriguez,Finland,couple,1,7,1,11,November,2000,14000,0,2023
1686,Sophie Thomas,France,couple,1,5,3,5,May,2000,10000,0,2023
1687,Nikolai Solovyov,Russia,single,1,1,0,4,April,2000,2000,0,2023
1688,Irina Petrov,Russia,couple,1,5,2,8,August,2000,10000,0,2023
1689,Emma Johansson,Italy,couple,1,5,2,11,November,2000,10000,0,2023
1690,Michel Lopez,Norway,couple,1,4,4,10,October,2000,8000,0,2023
1691,Kees Fernandez,France,family,1,2,1,1,January,2000,4000,0,2023
1692,Irina Petrov,Russia,couple,1,7,4,7,July,2000,14000,0,2023
1693,Nils Petit,France,family,1,2,2,1,January,2000,4000,0,2023
1694,Pavel Kozlov,Russia,single,1,2,1,4,April,2000,2000,1,2023
1695,Astrid Weber,Sweden,couple,1,12,0,5,May,2000,24000,0,2023
1696,Svetlana Kuznetsov,Russia,couple,1,1,1,9,September,2000,2000,0,2023
1697,Pilar Thomas,Norway,single,1,5,3,6,June,2000,10000,0,2023
1698,Giulia Bianchi,Germany,single,1,2,1,9,September,2000,4000,0,2023
1699,Michel Martinez,Spain,couple,1,2,1,7,July,2000,4000,0,2023
1700,Petra Rossi,Denmark,couple,1,2,1,6,June,2000,4000,0,2023
1701,Maria Pavlov,Russia,family,3,2,1,7,July,2000,12000,0,2023
1702,Sophie Bianchi,France,couple,1,1,0,8,August,2000,1000,1,2023
1703,Anna Garcia,Sweden,single,1,3,2,7,July,2000,3000,1,2023
1704,Emma Rodriguez,Italy,single,1,1,1,4,April,2000,2000,0,2023
1705,Kees Becker,Netherlands,couple,1,1,0,8,August,2000,2000,0,2023
1706,Francesca Colombo,Denmark,couple,1,10,2,6,June,2000,20000,0,2023
1707,Jose Johansson,Norway,family,1,7,4,3,March,2000,7000,1,2023
1708,Jean Larsson,Germany,couple,1,10,4,10,October,2000,20000,0,2023
1709,Nils Esposito,France,family,2,2,2,11,November,2000,4000,1,2023
1710,Emma Janssen,Germany,couple,1,6,1,9,September,2000,12000,0,2023
1711,Dmitri Popov,Russia,couple,1,5,0,6,June,2000,10000,0,2023
1712,Giuseppe Becker,Norway,family,1,5,3,6,June,2000,10000,0,2023
1713,Catherine Esposito,Spain,single,1,7,1,8,August,2000,14000,0,2023
1714,Petra Thomas,Germany,couple,2,8,0,4,April,2000,32000,0,2023
1715,Elena Popov,Russia,family,2,12,1,7,July,2000,48000,0,2023
1716,Isabel Garcia,Germany,couple,1,1,1,9,September,2000,1000,1,2023
1717,Chiara Andersson,Sweden,couple,1,14,1,5,May,2000,28000,0,2023
1718,Sabine Bakker,Italy,single,1,2,0,8,August,2000,4000,0,2023
1719,Alessia Fernandez,Italy,family,2,2,1,4,April,2000,8000,0,2023
1720,Jean de Jong,Italy,family,3,11,2,4,April,2000,66000,0,2023
1721,Sophie van den Berg,Denmark,family,1,1,0,1,January,2000,2000,0,2023
1722,Nikolai Semenov,Russia,couple,1,3,2,5,May,2000,6000,0,2023
1723,Nikolai Zaytsev,Russia,couple,1,2,1,8,August,2000,2000,1,2023
1724,Isabelle Martin,Germany,couple,1,5,4,8,August,2000,10000,0,2023
1725,Jean Bianchi,France,couple,2,4,2,1,January,2000,16000,0,2023
1726,Manuel Johansson,Italy,couple,1,2,1,6,June,2000,4000,0,2023
1727,Stefan Colombo,Germany,family,1,7,4,7,July,2000,14000,0,2023
1728,Andreas de Jong,Denmark,couple,1,9,4,1,January,2000,18000,0,2023
1729,Sabine Robert,Italy,couple,1,5,3,8,August,2000,10000,0,2023
1730,Alessia van Dijk,Finland,couple,1,1,1,8,August,2000,2000,0,2023
1731,Isabel Nilsson,Norway,couple,1,2,2,9,September,2000,4000,0,2023
1732,Maria Solovyov,Russia,family,1,10,1,2,February,2000,20000,0,2023
1733,Maria Solovyov,Russia,couple,1,11,1,7,July,2000,22000,0,2023
1734,Larisa Zaytsev,Russia,single,1,4,0,5,May,2000,8000,0,2023
1735,Pierre Meyer,Germany,single,1,1,1,3,March,2000,2000,0,2023
1736,Svetlana Petrov,Russia,family,1,7,4,9,September,2000,14000,0,2023
1737,Karin Durand,Germany,single,1,1,0,9,September,2000,2000,0,2023
1738,Isabelle Schneider,France,couple,2,5,1,1,January,2000,20000,0,2023
1739,Viktor Lebedev,Russia,family,2,1,0,10,October,2000,4000,0,2023
1740,Pilar Ferrari,Norway,single,1,10,4,5,May,2000,20000,0,2023
1741,Pierre Martinez,France,single,1,5,2,6,June,2000,10000,0,2023
1742,Svetlana Zaytsev,Russia,couple,2,3,0,3,March,2000,12000,0,2023
1743,Jan Jansen,Norway,couple,1,2,2,7,July,2000,4000,0,2023
1744,Igor Golubev,Russia,single,1,12,1,9,September,2000,24000,0,2023
1745,Petra Russo,Netherlands,couple,1,7,0,7,July,2000,14000,0,2023
1746,Olga Petrov,Russia,couple,1,1,0,6,June,2000,1000,1,2023
1747,Pilar Schneider,France,family,1,2,1,6,June,2000,4000,0,2023
1748,Astrid Lopez,Italy,couple,1,4,3,7,July,2000,8000,0,2023
1749,Pilar Petit,Czech Republic,couple,1,2,0,8,August,2000,4000,0,2023
1750,Carlos Wagner,Germany,family,2,2,0,10,October,2000,4000,1,2023
1751,Emma Nilsson,France,family,1,9,1,4,April,2000,18000,0,2023
1752,Astrid Leroy,France,couple,1,3,3,10,October,2000,6000,0,2023
1753,Vladimir Ivanov,Russia,couple,1,5,3,7,July,2000,10000,0,2023
1754,Manuel Rossi,Germany,family,1,9,0,7,July,2000,18000,0,2023
1755,Francesca Meyer,Germany,couple,1,8,4,6,June,2000,16000,0,2023
1756,Manuel Becker,France,couple,2,10,4,2,February,2000,40000,0,2023
1757,Ingrid Leroy,Germany,family,2,5,2,10,October,2000,20000,0,2023
1758,Pavel Golubev,Russia,family,1,5,0,6,June,2000,5000,1,2023
1759,Elena Vinogradov,Russia,couple,1,11,0,4,April,2000,22000,0,2023
1760,Sophie Fernandez,Spain,couple,1,1,0,4,April,2000,2000,0,2023
1761,Pierre Johansson,Norway,couple,2,1,0,6,June,2000,4000,0,2023
1762,Mikhail Sokolov,Russia,couple,1,2,0,7,July,2000,4000,0,2023
1763,Philippe Fischer,Italy,couple,1,3,3,4,April,2000,6000,0,2023
1764,Piet Colombo,Finland,family,2,13,4,9,September,2000,52000,0,2023
1765,Pilar Russo,Italy,single,1,3,1,6,June,2000,6000,0,2023
1766,Anna van den Berg,Czech Republic,couple,1,10,1,10,October,2000,20000,0,2023
1767,Pierre Bianchi,Germany,couple,1,5,2,6,June,2000,10000,0,2023
1768,Nils Ferrari,Germany,family,2,12,1,8,August,2000,48000,0,2023
1769,Vladimir Golubev,Russia,single,1,5,1,5,May,2000,10000,0,2023
1770,Nathalie Jansen,Italy,family,1,1,1,11,November,2000,2000,0,2023
1771,Erik Wagner,Germany,family,3,4,3,9,September,2000,24000,0,2023
1772,Sabine Gonzalez,France,single,1,1,1,6,June,2000,2000,0,2023
1773,Stefan Russo,France,family,1,13,0,9,September,2000,26000,0,2023
1774,Lisa Martin,Italy,couple,2,9,4,6,June,2000,36000,0,2023
1775,Lars Martin,Norway,couple,2,2,2,7,July,2000,8000,0,2023
1776,Catherine Bernard,Denmark,family,1,7,2,5,May,2000,14000,0,2023
